25-Aug-15,221.61
26-Aug-15,225.83
27-Aug-15,224.77
28-Aug-15,231.4
29-Aug-15,229.78
30-Aug-15,228.76
31-Aug-15,230.06
1-Sep-15,228.12
2-Sep-15,229.28
3-Sep-15,227.18
4-Sep-15,230.3
5-Sep-15,235.02
6-Sep-15,239.84
7-Sep-15,239.85
8-Sep-15,243.61
9-Sep-15,238.17
10-Sep-15,238.48
11-Sep-15,240.11
12-Sep-15,235.23
13-Sep-15,230.51
14-Sep-15,230.64
15-Sep-15,230.3
16-Sep-15,229.09
17-Sep-15,229.81
18-Sep-15,232.97
19-Sep-15,231.49
20-Sep-15,231.21
21-Sep-15,227.09
22-Sep-15,230.62
23-Sep-15,230.28
24-Sep-15,234.53
25-Sep-15,235.14
26-Sep-15,234.34
27-Sep-15,232.76
28-Sep-15,239.14
29-Sep-15,236.69
30-Sep-15,236.06
1-Oct-15,237.55
2-Oct-15,237.29
3-Oct-15,238.73
4-Oct-15,238.26
5-Oct-15,240.38
6-Oct-15,246.06
7-Oct-15,242.97
8-Oct-15,242.3
9-Oct-15,243.93
10-Oct-15,244.94
11-Oct-15,247.05
12-Oct-15,245.31
13-Oct-15,249.51
14-Oct-15,251.99
15-Oct-15,254.32
16-Oct-15,262.87
17-Oct-15,270.64
18-Oct-15,261.64
19-Oct-15,263.44
20-Oct-15,269.46
21-Oct-15,266.27
22-Oct-15,274.02
23-Oct-15,276.5
24-Oct-15,281.65
25-Oct-15,283.68
26-Oct-15,285.3
27-Oct-15,293.79
28-Oct-15,304.62
29-Oct-15,313.86
30-Oct-15,328.01
31-Oct-15,314.17
1-Nov-15,325.43
2-Nov-15,361.19
3-Nov-15,403.42
4-Nov-15,411.56
5-Nov-15,386.35
6-Nov-15,374.47
7-Nov-15,386.48
8-Nov-15,373.37
9-Nov-15,380.26
10-Nov-15,336.82
11-Nov-15,311.08
12-Nov-15,338.15
13-Nov-15,336.75
14-Nov-15,332.91
15-Nov-15,320.17
16-Nov-15,330.75
17-Nov-15,335.09
18-Nov-15,334.59
19-Nov-15,326.15
20-Nov-15,322.02
21-Nov-15,326.93
22-Nov-15,324.54
23-Nov-15,323.05
24-Nov-15,320.05
25-Nov-15,328.21
26-Nov-15,352.68
27-Nov-15,358.04
28-Nov-15,357.38
29-Nov-15,371.29
30-Nov-15,377.32
1-Dec-15,362.49
